Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_8.txt,1120,3.4577506097372748
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_11.txt,1111,3.4299651137661726
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_18.txt,60,0.18523663980735705
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_12.txt,116,0.35812417029421795
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_3.txt,417,1.287394646661113
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_13.txt,1604,4.951992837516599
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_7.txt,77,0.23772035441943729
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_4.txt,20,0.06174554660245235
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_11.txt,105,0.32416411966286773
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_20.txt,109,0.3365132289833639
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_12.txt,34,0.10496742922416047
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_12.txt,264,0.8150412151523625
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_10.txt,32,0.0987928745639266
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_2.txt,113,0.34886233830384583
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_9.txt,86,0.2655058503905394
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_8.txt,30,0.09261831990367853
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_19.txt,55,0.16980025315673686
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_18.txt,2004,6.1869037695656175
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_12.txt,1507,4.652526936494709
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_11.txt,1390,4.291315488870367
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_4.txt,64,0.197585749127839
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_1.txt,16,0.049396437281956196
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_5.txt,20,0.06174554660245235
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_8.txt,79,0.24389490907968536
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_4.txt,645,1.9912938779290528
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_3.txt,16,0.049396437281956196
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_10.txt,1036,3.1984193140069834
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_2.txt,50,0.15436386650613088
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_19.txt,40,0.1234910932049047
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_17.txt,59,0.182149362477233
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_5.txt,10,0.030872773301226175
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_20.txt,42,0.12966564786515278
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_12.txt,1209,3.7325182921181863
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_15.txt,131,0.4044333302460501
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_11.txt,33,0.10188015189405064
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_20.txt,2156,6.656169923744244
