Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_19.txt,222,0.6742801603693351
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_16.txt,36,0.10934272870854045
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_7.txt,49,0.14882760296440267
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_8.txt,110,0.33410278216499023
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_19.txt,176,0.5345644514639787
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_16.txt,58,0.17616328514154134
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_19.txt,126,0.3826995504798987
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_9.txt,60,0.182237881180896
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_12.txt,158,0.47989308710970136
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_12.txt,54,0.16401409306281778
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_9.txt,143,0.43433361681448446
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_4.txt,74,0.22476005345644978
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_11.txt,277,0.8413315514518303
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_20.txt,197,0.598347709877288
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_1.txt,6,0.018223788118092443
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_8.txt,229,0.6955412465071049
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_4.txt,20,0.060745960393632004
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_(ratio)_13.txt,135,0.41003523265702313
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_3.txt,58,0.17616328514154134
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_16.txt,34,0.10326813266917156
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_10.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_4.txt,7,0.02126108613776978
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_7.txt,20,0.060745960393632004
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_10.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_7.txt,50,0.15186490098408
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_16.txt,345,1.0478678167901876
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_(ratio)_16.txt,154,0.4677438950309778
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_14.txt,36,0.10934272870854045
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_14.txt,278,0.8443688494715076
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_1.txt,10,0.030372980196816002
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_12.txt,66,0.20046166929898845
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_7.txt,191,0.5801239217592098
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_6.txt,989,3.003887741465192
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_5.txt,14,0.04252217227553956
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_11.txt,95,0.2885433118697591
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_(ratio)_7.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_7.txt,46,0.13971570890535645
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_19.txt,72,0.2186854574170809
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_9.txt,119,0.3614384643421147
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_19.txt,202,0.6135341999757031
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_(ratio)_20.txt,112,0.3401773782043449
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_8.txt,28,0.08504434455109333
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_(ratio)_9.txt,31,0.09415623861012534
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_3.txt,18,0.05467136435427733
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_16.txt,1559,4.735147612683761
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_16.txt,38,0.11541732474790933
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_17.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_5.txt,69,0.20957356335803468
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_20.txt,49,0.14882760296440267
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_10.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_10.txt,959,2.912768800874744
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_10.txt,127,0.385736848499576
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_12.txt,292,0.8868910217470471
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_6.txt,10,0.030372980196816002
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_9.txt,54,0.16401409306281778
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,37,0.11238002672821779
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_6.txt,28,0.08504434455109333
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_17.txt,180,0.5467136435427022
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_9.txt,225,0.6833920544283814
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_13.txt,55,0.16705139108249512
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_(ratio)_4.txt,16,0.048596768314908445
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_10.txt,242,0.7350261207629671
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_14.txt,320,0.9719353662981405
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_6.txt,86,0.26120762969262046
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_2.txt,5,0.015186490098415106
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_5.txt,95,0.2885433118697591
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_5.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,42,0.1275665168266329
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_16.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_13.txt,36,0.10934272870854045
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_4.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_3.txt,6,0.018223788118092443
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_5.txt,30,0.091118940590448
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_2.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_14.txt,1797,5.458024541368005
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_3.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_4.txt,84,0.2551330336532658
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,84,0.2551330336532658
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_(ratio)_18.txt,40,0.12149192078726401
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_16.txt,103,0.31284169602722045
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_(ratio)_3.txt,14,0.04252217227553956
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_5.txt,166,0.5041914712671627
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_17.txt,56,0.17008868910217245
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_20.txt,42,0.1275665168266329
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_17.txt,47,0.1427530069250338
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_16.txt,40,0.12149192078726401
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_10.txt,139,0.4221844247357609
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_6.txt,12,0.036447576236184887
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_3.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_16.txt,49,0.14882760296440267
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,24,0.07289515247235556
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_5.txt,93,0.28246871583039024
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_16.txt,307,0.9324504920422783
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,14,0.04252217227553956
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_2.txt,10,0.030372980196816002
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_7.txt,17,0.05163406633458578
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_5.txt,23,0.06985785445267823
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_14.txt,150,0.45559470295225424
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_5.txt,47,0.1427530069250338
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_9.txt,31,0.09415623861012534
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_18.txt,337,1.0235694326327263
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_20.txt,62,0.1883124772202649
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,244,0.741100716802336
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_(ratio)_20.txt,200,0.6074596039363342
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_5.txt,9,0.027335682177138665
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_3.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_6.txt,98,0.29765520592880534
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_20.txt,23,0.06985785445267823
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_3.txt,142,0.4312963187948071
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_3.txt,25,0.07593245049204711
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_17.txt,70,0.212610861377712
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_11.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_13.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_10.txt,56,0.17008868910217245
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,159,0.4829303851293929
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_3.txt,563,1.7099987850807992
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_1.txt,91,0.27639411979103556
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_14.txt,1250,3.796622524602114
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_18.txt,49,0.14882760296440267
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_(ratio)_7.txt,83,0.25209573563357424
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_13.txt,68,0.20653626533835734
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_15.txt,47,0.1427530069250338
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_2.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_2.txt,385,1.1693597375774516
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_15.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_2.txt,120,0.36447576236180623
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_17.txt,2089,6.344915563115052
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_15.txt,37,0.11238002672821779
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,130,0.39484874255862223
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_6.txt,732,2.223302150406994
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,89,0.2703195237516667
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_3.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_18.txt,312,0.9476369821406934
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_1.txt,6,0.018223788118092443
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_1.txt,4,0.012149192078723559
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_14.txt,99,0.3006925039484827
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_12.txt,51,0.15490219900377156
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_16.txt,110,0.33410278216499023
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_13.txt,42,0.1275665168266329
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_18.txt,184,0.5588628356214258
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_1.txt,4,0.012149192078723559
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_7.txt,194,0.5892358158182418
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_15.txt,72,0.2186854574170809
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_10.txt,52,0.1579394970234489
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_17.txt,39,0.11845462276758667
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_7.txt,16,0.048596768314908445
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_5.txt,894,2.715344429595433
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,8,0.024298384157447117
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_5.txt,86,0.26120762969262046
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_1.txt,214,0.649981776211888
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_20.txt,74,0.22476005345644978
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_19.txt,107,0.324990888105944
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_6.txt,45,0.1366784108856791
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,74,0.22476005345644978
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_3.txt,41,0.12452921880695556
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_11.txt,91,0.27639411979103556
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_18.txt,67,0.20349896731868
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_13.txt,39,0.11845462276758667
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_8.txt,20,0.060745960393632004
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_1.txt,30,0.091118940590448
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_3.txt,7,0.02126108613776978
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_13.txt,97,0.294617907909128
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_18.txt,2244,6.815696756165721
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_11.txt,50,0.15186490098408
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_13.txt,1828,5.55218077997813
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_8.txt,19,0.05770866237395467
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_(ratio)_19.txt,110,0.33410278216499023
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_1.txt,19,0.05770866237395467
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_9.txt,35,0.10630543068886311
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_7.txt,33,0.10023083464949423
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_17.txt,294,0.892965617786416
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_7.txt,49,0.14882760296440267
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_1.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_4.txt,65,0.19742437127931112
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_5.txt,178,0.5406390475033476
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_7.txt,1136,3.4503705503584
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_2.txt,330,1.0023083464949565
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_1.txt,220,0.6682055643299663
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_18.txt,2278,6.918964888834893
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_8.txt,101,0.30676709998785157
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_13.txt,44,0.13364111286598757
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_4.txt,7,0.02126108613776978
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_1.txt,4,0.012149192078723559
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_10.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_12.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_4.txt,573,1.7403717652776152
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_2.txt,31,0.09415623861012534
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_4.txt,40,0.12149192078726401
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_3.txt,58,0.17616328514154134
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_20.txt,182,0.5527882395820711
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_15.txt,101,0.30676709998785157
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_3.txt,52,0.1579394970234489
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_13.txt,29,0.08808164257077067
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_20.txt,42,0.1275665168266329
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_14.txt,1923,5.840724091847889
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_11.txt,57,0.1731259871218498
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_14.txt,150,0.45559470295225424
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_15.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_16.txt,74,0.22476005345644978
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_12.txt,1733,5.263637468108371
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_17.txt,2149,6.527153444295948
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,230,0.6985785445267823
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_5.txt,44,0.13364111286598757
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_19.txt,334,1.01445753857368
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_19.txt,55,0.16705139108249512
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_9.txt,216,0.6560563722512427
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_7.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_(ratio)_17.txt,59,0.17920058316121867
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_vs_non_ironic_8.txt,47,0.1427530069250338
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_7.txt,797,2.420726521686305
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_6.txt,195,0.5922731138379334
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_17.txt,113,0.34321467622403645
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_16.txt,178,0.5406390475033476
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_16.txt,19,0.05770866237395467
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_19.txt,1732,5.2606001700886935
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_16.txt,45,0.1366784108856791
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_5.txt,71,0.21564815939740356
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_ironic_7.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,46,0.13971570890535645
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_11.txt,64,0.19438707325963378
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_16.txt,32,0.09719353662981689
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_19.txt,68,0.20653626533835734
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_ironic_vs_non_ironic_20.txt,108,0.32802818612562135
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_11.txt,33,0.10023083464949423
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_14.txt,37,0.11238002672821779
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_6.txt,84,0.2551330336532658
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_13.txt,271,0.8231077633337378
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_16.txt,2058,6.250759324504926
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_6.txt,18,0.05467136435427733
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_14.txt,56,0.17008868910217245
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_10.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_5.txt,74,0.22476005345644978
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_(ratio)_8.txt,30,0.091118940590448
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_2.txt,5,0.015186490098415106
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_1.txt,3,0.009111894059046222
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_7.txt,15,0.04555947029523111
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_8.txt,828,2.5148827602964445
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_9.txt,13,0.03948487425586222
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_13.txt,16,0.048596768314908445
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_5.txt,23,0.06985785445267823
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_17.txt,66,0.20046166929898845
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_(ratio)_2.txt,22,0.06682055643300089
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_3.txt,7,0.02126108613776978
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_15.txt,33,0.10023083464949423
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_ironic_vs_non_ironic_(ratio)_4.txt,26,0.07896974851172445
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_1.txt,30,0.091118940590448
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_vs_non_ironic_12.txt,268,0.8139958692746916
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_18.txt,171,0.5193779613655636
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_6.txt,28,0.08504434455109333
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_7.txt,1068,3.243834285020043
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_ironic_1.txt,91,0.27639411979103556
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_17.txt,42,0.1275665168266329
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_18.txt,38,0.11541732474790933
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_17.txt,1610,4.890049811687518
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_6.txt,17,0.05163406633458578
